h_over_J,time,trotter_steps,dt,sim_mz,exact_mz,abs_error_mz,se_mz,sim_mz2,exact_mz2,abs_error_mz2,se_mz2,sim_czz,exact_czz,abs_error_czz,se_czz
2.0,5.0,1,5.0,0.408575,0.02217302144752986,0.38640197855247016,0.0032022722233188143,0.26946875,0.7450764987574509,0.4756077487574509,0.002658144660876749,0.16648571428571435,0.7960451240579688,0.6295594097722544,0.004113360984171393
2.0,5.0,2,2.5,0.808725,0.02217302144752986,0.7865519785524702,0.002528863767128484,0.71798125,0.7450764987574509,0.02709524875745084,0.0033009017514280866,0.7897999999999998,0.7960451240579688,0.006245124057968954,0.0026813544907315348
2.0,5.0,4,1.25,0.226325,0.02217302144752986,0.20415197855247014,0.004094813938095206,0.21888125,0.7450764987574509,0.5261952487574508,0.0027794287047406387,0.28239999999999976,0.7960451240579688,0.513645124057969,0.003501388204654129
2.0,5.0,8,0.625,0.61515,0.02217302144752986,0.5929769785524701,0.0051976436295623415,0.6485375,0.7450764987574509,0.09653899875745087,0.003917523794904553,0.7482000000000003,0.7960451240579688,0.04784512405796848,0.00295644212779577
2.0,5.0,16,0.3125,0.00365,0.02217302144752986,0.01852302144752986,0.004285936849215997,0.1836875,0.7450764987574509,0.5613889987574509,0.0021312446667987174,0.07714285714285718,0.7960451240579688,0.7189022669151116,0.0037316851662581437
2.0,5.0,32,0.15625,0.01745,0.02217302144752986,0.004723021447529861,0.007897122020307167,0.6238875,0.7450764987574509,0.12118899875745082,0.0035923957730342026,0.6499999999999999,0.7960451240579688,0.14604512405796888,0.0036564048070864565
2.0,5.0,64,0.078125,0.03335,0.02217302144752986,0.011176978552470136,0.008476347243728257,0.719525,0.7450764987574509,0.025551498757450886,0.0035199552832414797,0.7654285714285709,0.7960451240579688,0.030616552629397886,0.003101384585702169
2.0,5.0,128,0.0390625,0.027425,0.02217302144752986,0.00525197855247014,0.008569729048406157,0.73508125,0.7450764987574509,0.009995248757450836,0.00354993114066373,0.7871428571428571,0.7960451240579688,0.008902266915111645,0.0029956225593871307
2.0,5.0,256,0.01953125,0.030925,0.02217302144752986,0.00875197855247014,0.008610670926407552,0.74231875,0.7450764987574509,0.0027577487574508286,0.0035125864193894384,0.7930285714285714,0.7960451240579688,0.0030165526293973732,0.0029526210219279546
2.0,5.0,512,0.009765625,0.0172,0.02217302144752986,0.0049730214475298615,0.008639755814723805,0.746675,0.7450764987574509,0.0015985012425491218,0.0034908524091623034,0.7957999999999997,0.7960451240579688,0.00024512405796905945,0.002953532331511325
2.0,5.0,1024,0.0048828125,0.017075,0.02217302144752986,0.005098021447529862,0.00861358745392317,0.74215625,0.7450764987574509,0.002920248757450894,0.0035074640912672087,0.7929428571428572,0.7960451240579688,0.003102266915111618,0.0029344058836697543
